province_state,country_region,date,latitude,longitude,location_geom,confirmed,deaths,recovered,active,fips,admin2,combined_key
Risaralda,Colombia,2021-10-21,5.3158,-75.9928,POINT(-75.9928 5.3158),87792,2229,,,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-11-16,5.3158,-75.9928,POINT(-75.9928 5.3158),88197,2239,,,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-04-20,5.3158,-75.9928,POINT(-75.9928 5.3158),54026,1297,50755,1974,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-04-08,5.3158,-75.9928,POINT(-75.9928 5.3158),50478,1235,48203,1040,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-03-12,5.3158,-75.9928,POINT(-75.9928 5.3158),46780,1165,44835,780,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-01-12,5.3158,-75.9928,POINT(-75.9928 5.3158),38954,867,35509,2578,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-01-04,5.3158,-75.9928,POINT(-75.9928 5.3158),35619,779,32350,2490,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-11-09,5.3158,-75.9928,POINT(-75.9928 5.3158),88047,2237,,,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-04-02,5.3158,-75.9928,POINT(-75.9928 5.3158),49353,1217,47135,1001,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-12-10,5.3158,-75.9928,POINT(-75.9928 5.3158),88747,2252,,,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-06-22,5.3158,-75.9928,POINT(-75.9928 5.3158),71726,1756,67277,2693,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-06-14,5.3158,-75.9928,POINT(-75.9928 5.3158),67060,1667,64038,1355,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-03-14,5.3158,-75.9928,POINT(-75.9928 5.3158),46961,1168,44987,806,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-09-12,5.3158,-75.9928,POINT(-75.9928 5.3158),87369,2214,,,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-06-04,5.3158,-75.9928,POINT(-75.9928 5.3158),64172,1607,60949,1616,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-09-04,5.3158,-75.9928,POINT(-75.9928 5.3158),87205,2206,,,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-03-08,5.3158,-75.9928,POINT(-75.9928 5.3158),46516,1153,44585,778,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-08-24,5.3158,-75.9928,POINT(-75.9928 5.3158),86970,2197,,,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-09-07,5.3158,-75.9928,POINT(-75.9928 5.3158),87265,2206,,,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-12-24,5.3158,-75.9928,POINT(-75.9928 5.3158),89221,2271,,,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-01-24,5.3158,-75.9928,POINT(-75.9928 5.3158),42879,973,39268,2638,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-07-19,5.3158,-75.9928,POINT(-75.9928 5.3158),82293,2050,78816,1427,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-08-27,5.3158,-75.9928,POINT(-75.9928 5.3158),87024,2201,,,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-03-31,5.3158,-75.9928,POINT(-75.9928 5.3158),48878,1213,46718,947,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-06-05,5.3158,-75.9928,POINT(-75.9928 5.3158),64637,1612,61166,1859,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-06-13,5.3158,-75.9928,POINT(-75.9928 5.3158),67060,1661,63529,1870,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-03-07,5.3158,-75.9928,POINT(-75.9928 5.3158),46473,1152,44517,804,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-09-03,5.3158,-75.9928,POINT(-75.9928 5.3158),87180,2206,,,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-12-03,5.3158,-75.9928,POINT(-75.9928 5.3158),88549,2250,,,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-06-21,5.3158,-75.9928,POINT(-75.9928 5.3158),71037,1745,66680,2612,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-03-15,5.3158,-75.9928,POINT(-75.9928 5.3158),47016,1171,45043,802,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-05-27,5.3158,-75.9928,POINT(-75.9928 5.3158),61950,1564,59089,1297,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-05-19,5.3158,-75.9928,POINT(-75.9928 5.3158),60287,1523,57573,1191,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-08-09,5.3158,-75.9928,POINT(-75.9928 5.3158),86298,2164,,,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-08-17,5.3158,-75.9928,POINT(-75.9928 5.3158),86704,2180,,,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-11-24,5.3158,-75.9928,POINT(-75.9928 5.3158),88354,2244,,,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-09-22,5.3158,-75.9928,POINT(-75.9928 5.3158),87522,2219,,,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-01-22,5.3158,-75.9928,POINT(-75.9928 5.3158),42455,958,39104,2393,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-04-22,5.3158,-75.9928,POINT(-75.9928 5.3158),54443,1316,51430,1697,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-05-30,5.3158,-75.9928,POINT(-75.9928 5.3158),62686,1578,59729,1379,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-11-29,5.3158,-75.9928,POINT(-75.9928 5.3158),88465,2247,,,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-11-04,5.3158,-75.9928,POINT(-75.9928 5.3158),87952,2233,,,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-02-18,5.3158,-75.9928,POINT(-75.9928 5.3158),45607,1117,43652,838,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-06-10,5.3158,-75.9928,POINT(-75.9928 5.3158),66027,1643,62581,1803,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-07-02,5.3158,-75.9928,POINT(-75.9928 5.3158),76718,1876,72102,2740,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-12-22,5.3158,-75.9928,POINT(-75.9928 5.3158),89136,2270,,,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-12-07,5.3158,-75.9928,POINT(-75.9928 5.3158),88662,2252,,,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-01-29,5.3158,-75.9928,POINT(-75.9928 5.3158),43916,1016,41144,1756,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-07-08,5.3158,-75.9928,POINT(-75.9928 5.3158),79640,1944,75066,2630,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-10-25,5.3158,-75.9928,POINT(-75.9928 5.3158),87839,2229,,,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-04-25,5.3158,-75.9928,POINT(-75.9928 5.3158),55570,1340,52394,1836,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-11-12,5.3158,-75.9928,POINT(-75.9928 5.3158),88106,2237,,,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-09-24,5.3158,-75.9928,POINT(-75.9928 5.3158),87539,2219,,,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-10-04,5.3158,-75.9928,POINT(-75.9928 5.3158),87669,2223,,,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-05-11,5.3158,-75.9928,POINT(-75.9928 5.3158),58938,1484,56483,971,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-06-28,5.3158,-75.9928,POINT(-75.9928 5.3158),75233,1829,70068,3336,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-08-01,5.3158,-75.9928,POINT(-75.9928 5.3158),85492,2136,82008,1348,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-04-05,5.3158,-75.9928,POINT(-75.9928 5.3158),49856,1224,47595,1037,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-05-31,5.3158,-75.9928,POINT(-75.9928 5.3158),62868,1583,59937,1348,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-08-13,5.3158,-75.9928,POINT(-75.9928 5.3158),86539,2174,,,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-11-28,5.3158,-75.9928,POINT(-75.9928 5.3158),88454,2247,,,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-04-21,5.3158,-75.9928,POINT(-75.9928 5.3158),54243,1306,51120,1817,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-02-17,5.3158,-75.9928,POINT(-75.9928 5.3158),45553,1110,43626,817,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-07-03,5.3158,-75.9928,POINT(-75.9928 5.3158),77173,1888,72628,2657,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-05-15,5.3158,-75.9928,POINT(-75.9928 5.3158),59738,1505,56986,1247,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-11-05,5.3158,-75.9928,POINT(-75.9928 5.3158),87979,2233,,,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-03-27,5.3158,-75.9928,POINT(-75.9928 5.3158),48458,1200,46230,1028,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-02-01,5.3158,-75.9928,POINT(-75.9928 5.3158),44214,1030,41759,1425,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-07-18,5.3158,-75.9928,POINT(-75.9928 5.3158),82293,2041,78515,1737,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-03-26,5.3158,-75.9928,POINT(-75.9928 5.3158),48253,1197,46120,936,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-06-25,5.3158,-75.9928,POINT(-75.9928 5.3158),72924,1790,68714,2420,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-06-08,5.3158,-75.9928,POINT(-75.9928 5.3158),65261,1622,61934,1705,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-03-11,5.3158,-75.9928,POINT(-75.9928 5.3158),46714,1163,44746,805,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-11-13,5.3158,-75.9928,POINT(-75.9928 5.3158),88128,2237,,,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-09-06,5.3158,-75.9928,POINT(-75.9928 5.3158),87255,2206,,,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-08-28,5.3158,-75.9928,POINT(-75.9928 5.3158),87038,2203,,,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-12-23,5.3158,-75.9928,POINT(-75.9928 5.3158),89183,2271,,,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-01-23,5.3158,-75.9928,POINT(-75.9928 5.3158),42664,965,39101,2598,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-09-23,5.3158,-75.9928,POINT(-75.9928 5.3158),87528,2219,,,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-05-14,5.3158,-75.9928,POINT(-75.9928 5.3158),59485,1499,56848,1138,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-11-19,5.3158,-75.9928,POINT(-75.9928 5.3158),88240,2240,,,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-04-06,5.3158,-75.9928,POINT(-75.9928 5.3158),50020,1227,47828,965,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-02-22,5.3158,-75.9928,POINT(-75.9928 5.3158),45813,1130,43848,835,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-05-04,5.3158,-75.9928,POINT(-75.9928 5.3158),57601,1434,54819,1348,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-02-16,5.3158,-75.9928,POINT(-75.9928 5.3158),45528,1107,43596,825,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-05-12,5.3158,-75.9928,POINT(-75.9928 5.3158),59123,1488,56619,1016,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-01-08,5.3158,-75.9928,POINT(-75.9928 5.3158),37413,829,33814,2770,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-04-30,5.3158,-75.9928,POINT(-75.9928 5.3158),56820,1388,53804,1628,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-02-08,5.3158,-75.9928,POINT(-75.9928 5.3158),45042,1069,42795,1178,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-12-29,5.3158,-75.9928,POINT(-75.9928 5.3158),89455,2276,,,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-07-20,5.3158,-75.9928,POINT(-75.9928 5.3158),82293,2057,79299,937,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-04-24,5.3158,-75.9928,POINT(-75.9928 5.3158),55239,1332,52138,1769,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-04-18,5.3158,-75.9928,POINT(-75.9928 5.3158),53256,1284,49989,1983,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-03-02,5.3158,-75.9928,POINT(-75.9928 5.3158),46199,1147,44187,865,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-07-14,5.3158,-75.9928,POINT(-75.9928 5.3158),81569,1997,77600,1972,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-03-01,5.3158,-75.9928,POINT(-75.9928 5.3158),46153,1144,44110,899,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-04-19,5.3158,-75.9928,POINT(-75.9928 5.3158),53706,1294,50297,2115,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-10-31,5.3158,-75.9928,POINT(-75.9928 5.3158),87895,2232,,,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-09-18,5.3158,-75.9928,POINT(-75.9928 5.3158),87469,2218,,,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-12-08,5.3158,-75.9928,POINT(-75.9928 5.3158),88689,2252,,,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-11-11,5.3158,-75.9928,POINT(-75.9928 5.3158),88092,2237,,,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-01-09,5.3158,-75.9928,POINT(-75.9928 5.3158),37685,843,34337,2505,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-07-09,5.3158,-75.9928,POINT(-75.9928 5.3158),79902,1955,75066,2881,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-04-23,5.3158,-75.9928,POINT(-75.9928 5.3158),54904,1325,51731,1848,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-02-23,5.3158,-75.9928,POINT(-75.9928 5.3158),45853,1131,43893,829,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-06-27,5.3158,-75.9928,POINT(-75.9928 5.3158),74270,1809,69465,2996,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-01-28,5.3158,-75.9928,POINT(-75.9928 5.3158),43740,1007,40768,1965,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-04-26,5.3158,-75.9928,POINT(-75.9928 5.3158),55731,1346,52617,1768,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-10-24,5.3158,-75.9928,POINT(-75.9928 5.3158),87827,2229,,,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-09-17,5.3158,-75.9928,POINT(-75.9928 5.3158),87449,2218,,,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-09-25,5.3158,-75.9928,POINT(-75.9928 5.3158),87554,2221,,,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-02-20,5.3158,-75.9928,POINT(-75.9928 5.3158),45721,1120,43755,846,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-10-05,5.3158,-75.9928,POINT(-75.9928 5.3158),87674,2224,,,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-05-10,5.3158,-75.9928,POINT(-75.9928 5.3158),58798,1473,56342,983,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-02-14,5.3158,-75.9928,POINT(-75.9928 5.3158),45470,1103,43471,896,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-11-01,5.3158,-75.9928,POINT(-75.9928 5.3158),87909,2233,,,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-02-13,5.3158,-75.9928,POINT(-75.9928 5.3158),45394,1102,43391,901,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-02-21,5.3158,-75.9928,POINT(-75.9928 5.3158),45782,1125,43805,852,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-05-03,5.3158,-75.9928,POINT(-75.9928 5.3158),57428,1421,54549,1458,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-04-17,5.3158,-75.9928,POINT(-75.9928 5.3158),52974,1278,49787,1909,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-12-26,5.3158,-75.9928,POINT(-75.9928 5.3158),89303,2273,,,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-02-05,5.3158,-75.9928,POINT(-75.9928 5.3158),44755,1048,42458,1249,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-07-15,5.3158,-75.9928,POINT(-75.9928 5.3158),81794,2008,77903,1883,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-07-31,5.3158,-75.9928,POINT(-75.9928 5.3158),85318,2134,81899,1285,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-01-27,5.3158,-75.9928,POINT(-75.9928 5.3158),43563,994,40544,2025,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-01-19,5.3158,-75.9928,POINT(-75.9928 5.3158),41534,936,38278,2320,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-10-22,5.3158,-75.9928,POINT(-75.9928 5.3158),87807,2229,,,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-10-30,5.3158,-75.9928,POINT(-75.9928 5.3158),87886,2232,,,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-10-07,5.3158,-75.9928,POINT(-75.9928 5.3158),87694,2224,,,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-06-29,5.3158,-75.9928,POINT(-75.9928 5.3158),75608,1844,70669,3095,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-07-07,5.3158,-75.9928,POINT(-75.9928 5.3158),79229,1937,74600,2692,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-08-02,5.3158,-75.9928,POINT(-75.9928 5.3158),85633,2139,82182,1312,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-08-10,5.3158,-75.9928,POINT(-75.9928 5.3158),86345,2165,,,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-12-27,5.3158,-75.9928,POINT(-75.9928 5.3158),89336,2273,,,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-10-06,5.3158,-75.9928,POINT(-75.9928 5.3158),87683,2224,,,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-10-23,5.3158,-75.9928,POINT(-75.9928 5.3158),87817,2229,,,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-09-09,5.3158,-75.9928,POINT(-75.9928 5.3158),87310,2208,,,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-09-26,5.3158,-75.9928,POINT(-75.9928 5.3158),87567,2221,,,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-04-16,5.3158,-75.9928,POINT(-75.9928 5.3158),52612,1269,49509,1834,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-08-03,5.3158,-75.9928,POINT(-75.9928 5.3158),85716,2144,82337,1235,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-07-06,5.3158,-75.9928,POINT(-75.9928 5.3158),78882,1920,74363,2599,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-07-23,5.3158,-75.9928,POINT(-75.9928 5.3158),83706,2077,79728,1901,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-02-15,5.3158,-75.9928,POINT(-75.9928 5.3158),45501,1105,43569,827,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-05-05,5.3158,-75.9928,POINT(-75.9928 5.3158),57746,1442,55111,1193,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-07-13,5.3158,-75.9928,POINT(-75.9928 5.3158),81325,1989,77355,1841,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-05-13,5.3158,-75.9928,POINT(-75.9928 5.3158),59302,1493,56745,1064,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-12-28,5.3158,-75.9928,POINT(-75.9928 5.3158),89378,2276,,,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-02-07,5.3158,-75.9928,POINT(-75.9928 5.3158),44969,1056,42645,1268,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-07-21,5.3158,-75.9928,POINT(-75.9928 5.3158),83573,2065,79512,1996,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-06-26,5.3158,-75.9928,POINT(-75.9928 5.3158),73488,1800,69067,2621,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-07-17,5.3158,-75.9928,POINT(-75.9928 5.3158),82293,2031,78365,1897,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-05-29,5.3158,-75.9928,POINT(-75.9928 5.3158),62422,1573,59580,1269,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-03-25,5.3158,-75.9928,POINT(-75.9928 5.3158),48116,1192,46029,895,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-08-29,5.3158,-75.9928,POINT(-75.9928 5.3158),87070,2204,,,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-06-09,5.3158,-75.9928,POINT(-75.9928 5.3158),65636,1638,62401,1846,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-02-02,5.3158,-75.9928,POINT(-75.9928 5.3158),44342,1034,42016,1292,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-08-14,5.3158,-75.9928,POINT(-75.9928 5.3158),86601,2175,,,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-03-10,5.3158,-75.9928,POINT(-75.9928 5.3158),46624,1159,44700,765,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-11-14,5.3158,-75.9928,POINT(-75.9928 5.3158),88154,2238,,,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-07-05,5.3158,-75.9928,POINT(-75.9928 5.3158),78266,1907,73415,2944,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-09-05,5.3158,-75.9928,POINT(-75.9928 5.3158),87241,2206,,,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-03-13,5.3158,-75.9928,POINT(-75.9928 5.3158),46880,1166,44912,802,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-04-07,5.3158,-75.9928,POINT(-75.9928 5.3158),50237,1228,48032,977,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-09-21,5.3158,-75.9928,POINT(-75.9928 5.3158),87502,2219,,,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-11-03,5.3158,-75.9928,POINT(-75.9928 5.3158),87929,2233,,,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-01-25,5.3158,-75.9928,POINT(-75.9928 5.3158),43108,980,39550,2578,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-04-09,5.3158,-75.9928,POINT(-75.9928 5.3158),50704,1240,48288,1176,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-09-19,5.3158,-75.9928,POINT(-75.9928 5.3158),87488,2218,,,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-02-06,5.3158,-75.9928,POINT(-75.9928 5.3158),44863,1052,42642,1169,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-07-30,5.3158,-75.9928,POINT(-75.9928 5.3158),85231,2130,81718,1383,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-07-22,5.3158,-75.9928,POINT(-75.9928 5.3158),83706,2077,79728,1901,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-07-16,5.3158,-75.9928,POINT(-75.9928 5.3158),82046,2020,78155,1871,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-02-12,5.3158,-75.9928,POINT(-75.9928 5.3158),45329,1099,43326,904,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-01-26,5.3158,-75.9928,POINT(-75.9928 5.3158),43108,980,39550,2578,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-05-20,5.3158,-75.9928,POINT(-75.9928 5.3158),60475,1530,57767,1178,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-05-02,5.3158,-75.9928,POINT(-75.9928 5.3158),57333,1406,54322,1605,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-12-09,5.3158,-75.9928,POINT(-75.9928 5.3158),88718,2252,,,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-09-27,5.3158,-75.9928,POINT(-75.9928 5.3158),87567,2221,,,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-11-10,5.3158,-75.9928,POINT(-75.9928 5.3158),88073,2237,,,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-08-11,5.3158,-75.9928,POINT(-75.9928 5.3158),86419,2169,,,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-10-08,5.3158,-75.9928,POINT(-75.9928 5.3158),87700,2224,,,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-11-18,5.3158,-75.9928,POINT(-75.9928 5.3158),88228,2240,,,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-06-23,5.3158,-75.9928,POINT(-75.9928 5.3158),72032,1765,67970,2297,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-05-01,5.3158,-75.9928,POINT(-75.9928 5.3158),57174,1388,54059,1727,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-02-19,5.3158,-75.9928,POINT(-75.9928 5.3158),45664,1120,43694,850,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-08-26,5.3158,-75.9928,POINT(-75.9928 5.3158),87013,2201,,,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-11-15,5.3158,-75.9928,POINT(-75.9928 5.3158),88179,2239,,,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-11-30,5.3158,-75.9928,POINT(-75.9928 5.3158),88491,2247,,,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-03-29,5.3158,-75.9928,POINT(-75.9928 5.3158),48714,1205,46518,991,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-05-17,5.3158,-75.9928,POINT(-75.9928 5.3158),59991,1510,57240,1241,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-09-08,5.3158,-75.9928,POINT(-75.9928 5.3158),87290,2207,,,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-02-03,5.3158,-75.9928,POINT(-75.9928 5.3158),44554,1039,42246,1269,,,"Risaralda, Colombia"
Risaralda,Colombia,2021-01-10,5.3158,-75.9928,POINT(-75.9928 5.3158),38235,849,34715,2671,,,"Risaralda, Colombia"
Santander,Colombia,2021-08-07,6.6437,-73.6536,POINT(-73.6536 6.6437),220894,7095,,,,,"Santander, Colombia"
Santander,Colombia,2021-09-28,6.6437,-73.6536,POINT(-73.6536 6.6437),225248,7281,,,,,"Santander, Colombia"
Santander,Colombia,2021-02-11,6.6437,-73.6536,POINT(-73.6536 6.6437),87106,3108,81218,2780,,,"Santander, Colombia"
Santander,Colombia,2021-05-09,6.6437,-73.6536,POINT(-73.6536 6.6437),110052,3862,102500,3690,,,"Santander, Colombia"
Santander,Colombia,2021-10-13,6.6437,-73.6536,POINT(-73.6536 6.6437),225640,7295,,,,,"Santander, Colombia"
Santander,Colombia,2021-10-01,6.6437,-73.6536,POINT(-73.6536 6.6437),225319,7285,,,,,"Santander, Colombia"
Santander,Colombia,2021-12-01,6.6437,-73.6536,POINT(-73.6536 6.6437),230864,7394,,,,,"Santander, Colombia"
Santander,Colombia,2021-01-01,6.6437,-73.6536,POINT(-73.6536 6.6437),67850,2405,61143,4302,,,"Santander, Colombia"
